,Year,Weight,Value,Commodity,Partner,PartnerISO
179,2015,34040,100921,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Panama,PAN
183,2015,18750,38250,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Romania,ROU
182,2015,103400,301413,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Portugal,PRT
181,2015,128785,422550,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Poland,POL
180,2015,23500,199871,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Paraguay,PRY
178,2015,18793,58343,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Norway,NOR
172,2015,577998,1471569,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Mexico,MEX
176,2015,2012,8255,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Aruba,ABW
175,2015,5,10,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Curaçao,CUW
174,2015,3104294,11135918,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Netherlands,NLD
171,2015,1105,4834,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Mauritius,MUS
184,2015,163347,426209,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Russian Federation,RUS
177,2015,246819,1076122,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",New Zealand,NZL
185,2015,50533,297057,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Saudi Arabia,SAU
199,2015,2811394,8038896,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",United Kingdom,GBR
187,2015,87619,296675,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Singapore,SGP
189,2015,27900,79525,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Viet Nam,VNM
190,2015,38109,111112,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",South Africa,ZAF
191,2015,463773,1327516,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Spain,ESP
192,2015,1000,3991,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Swaziland,SWZ
193,2015,169405,673978,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Sweden,SWE
194,2015,1200,3958,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Switzerland,CHE
195,2015,18328,73316,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Thailand,THA
196,2015,90047,347989,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",United Arab Emirates,ARE
197,2015,456971,1145878,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Turkey,TUR
198,2015,10500,28328,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Egypt,EGY
170,2015,25000,94277,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Malta,MLT
200,2015,18090870,66439057,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",USA,USA
201,2015,82300,223769,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Uruguay,URY
186,2015,38634,188659,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",India,IND
169,2015,26700,104472,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Malaysia,MYS
188,2015,20000,60800,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Slovakia,SVK
167,2015,6181,22519,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Lithuania,LTU
168,2015,300,417,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)","China, Macao SAR",MAC
136,2015,41452952,143492680,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",World,WLD
137,2015,98980,263733,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Argentina,ARG
138,2015,1229188,4499886,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Australia,AUS
139,2015,1000,5583,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Austria,AUT
140,2015,5000,9350,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Bahrain,BHR
141,2015,354812,1130378,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Belgium,BEL
142,2015,845976,2288511,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Brazil,BRA
143,2015,45500,178064,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Bulgaria,BGR
145,2015,433332,1058894,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Chile,CHL
146,2015,1268,9198,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",China,CHN
147,2015,100,324,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Colombia,COL
148,2015,46995,206803,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Costa Rica,CRI
149,2015,22000,55215,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Croatia,HRV
150,2015,20000,53860,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Czechia,CZE
144,2015,3305194,11219450,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Canada,CAN
152,2015,21584,93662,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Dominican Rep.,DOM
151,2015,72006,159189,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Denmark,DNK
165,2015,64330,286460,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Kuwait,KWT
164,2015,102241,362885,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Rep. of Korea,KOR
163,2015,501830,1497359,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Japan,JPN
162,2015,2147142,7441256,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Italy,ITA
160,2015,1050,4925,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Ireland,IRL
159,2015,5000,22020,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Indonesia,IDN
161,2015,1240637,3044910,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Israel,ISR
166,2015,95324,276750,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Lebanon,LBN
157,2015,300,1140,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Guatemala,GTM
156,2015,39000,78860,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Greece,GRC
155,2015,1755711,7031659,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Germany,DEU
154,2015,1628608,5760306,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",France,FRA
153,2015,38440,27810,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Ecuador,ECU
158,2015,265681,1083331,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)","China, Hong Kong SAR",HKG
245,2016,1726,8782,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Aruba,ABW
249,2016,285124,535984,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Poland,POL
248,2016,126934,257502,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Panama,PAN
247,2016,4454,14174,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Norway,NOR
246,2016,115073,280165,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",New Zealand,NZL
244,2016,1,2,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Curaçao,CUW
237,2016,73479,148801,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Lithuania,LTU
241,2016,441301,880915,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Mexico,MEX
240,2016,61831,160063,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Malta,MLT
239,2016,22315,49616,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Malaysia,MYS
238,2016,1125,6434,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)","China, Macao SAR",MAC
250,2016,111100,235575,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Portugal,PRT
243,2016,4574857,10850287,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Netherlands,NLD
251,2016,10584,37170,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Qatar,QAT
267,2016,3511480,7285251,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",United Kingdom,GBR
253,2016,36042,174272,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Saudi Arabia,SAU
236,2016,80278,166641,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Lebanon,LBN
266,2016,6000,14506,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Egypt,EGY
265,2016,5000,8554,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Ukraine,UKR
264,2016,286836,521728,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Turkey,TUR
263,2016,146319,402187,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",United Arab Emirates,ARE
262,2016,124572,334443,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Thailand,THA
252,2016,297215,598837,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Russian Federation,RUS
261,2016,20332,53091,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Switzerland,CHE
259,2016,2615866,5040850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Spain,ESP
258,2016,151100,291168,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",South Africa,ZAF
257,2016,21500,62140,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Slovenia,SVN
256,2016,131506,269331,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Viet Nam,VNM
255,2016,145754,385138,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Singapore,SGP
254,2016,69251,209027,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",India,IND
260,2016,182352,476506,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Sweden,SWE
235,2016,31142,94316,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Kuwait,KWT
219,2016,9080,17610,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Czechia,CZE
233,2016,11561,29406,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Jordan,JOR
268,2016,13889159,35159520,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",USA,USA
202,2016,44352904,103061934,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",World,WLD
203,2016,217770,456945,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Argentina,ARG
204,2016,963640,2273126,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Australia,AUS
205,2016,374,900,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Austria,AUT
206,2016,17458,44128,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Bahrain,BHR
207,2016,254773,585080,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Belgium,BEL
208,2016,1468,3083,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Bolivia (Plurinational State of),BOL
209,2016,1045389,1936880,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Brazil,BRA
210,2016,52175,122411,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Bulgaria,BGR
211,2016,3148177,8044413,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Canada,CAN
212,2016,250,456,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Cabo Verde,CPV
213,2016,645366,1176480,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Chile,CHL
214,2016,6634,46167,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",China,CHN
215,2016,38500,64343,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Colombia,COL
216,2016,24261,79193,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Costa Rica,CRI
217,2016,4000,8970,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Croatia,HRV
232,2016,509329,1131856,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Japan,JPN
231,2016,3298861,7605317,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Italy,ITA
230,2016,1305568,2182993,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Israel,ISR
229,2016,15500,42000,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Iran,IRN
228,2016,28795,80116,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Indonesia,IDN
227,2016,227685,742924,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)","China, Hong Kong SAR",HKG
234,2016,13292,50320,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Rep. of Korea,KOR
226,2016,1958,6240,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Guatemala,GTM
224,2016,1705046,4026466,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Germany,DEU
223,2016,2333419,5223472,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",France,FRA
222,2016,750,2092,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Finland,FIN
221,2016,24403,76076,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Dominican Rep.,DOM
220,2016,224500,475720,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Denmark,DNK
218,2016,22000,42597,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Cyprus,CYP
225,2016,198500,382091,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Greece,GRC
269,2016,85175,166235,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",Uruguay,URY
